0.006466674618422985,-0.0027114867698401213
0.05344543233513832,0.003381347516551614
0.10032042860984802,0.0052093504928052425
0.1355285495519638,0.008270262740552425
0.1907806247472763,0.01216430589556694
0.22414854168891907,0.013922118581831455
0.2783660590648651,0.01956481859087944
0.35017088055610657,0.02062072604894638
0.39374083280563354,0.02297057956457138
0.45741572976112366,0.02673034556210041
0.5112518072128296,0.02702331356704235
0.6173461675643921,0.02372741512954235
0.6790984869003296,0.02048339694738388
0.7600859999656677,0.01657409593462944
0.8227630257606506,0.013015746138989925
0.9579924941062927,0.00574645958840847
1.0294158458709717,-0.002865600399672985
1.117803931236267,-0.02091369591653347
1.1840331554412842,-0.03920745477080345
1.3054198026657104,-0.07992858439683914
1.363409399986267,-0.1053008958697319
1.44759202003479,-0.13460692763328552
1.5091917514801025,-0.16138610243797302
1.626846194267273,-0.22286070883274078
1.6736571788787842,-0.260232537984848
1.7357176542282104,-0.3097991645336151
1.7930357456207275,-0.3637435734272003
1.8445097208023071,-0.4198715090751648
1.8938781023025513,-0.47648465633392334
1.936569094657898,-0.5428313612937927
1.9703917503356934,-0.5984191298484802
2.019265651702881,-0.6723159551620483
2.054238796234131,-0.7349990606307983
2.0793089866638184,-0.7900725603103638
2.1268796920776367,-0.8911346197128296
2.1494414806365967,-0.9543243050575256
2.174185037612915,-1.027471899986267
2.190643072128296,-1.0916686058044434
2.2192442417144775,-1.2320770025253296
2.2304258346557617,-1.3040693998336792
2.2430968284606934,-1.3964431285858154
2.2494046688079834,-1.4547117948532104
2.251077175140381,-1.574314832687378
2.2464568614959717,-1.6780349016189575
2.2385222911834717,-1.765476942062378
2.2247374057769775,-1.8494795560836792
2.208590507507324,-1.9404174089431763
2.194680690765381,-1.9681135416030884
2.169140577316284,-2.0451414585113525
2.1276183128356934,-2.135000467300415
2.071707010269165,-2.2320661544799805
2.034701347351074,-2.2887556552886963
1.9984434843063354,-2.3414533138275146
1.971365213394165,-2.373760938644409
1.912588357925415,-2.4374892711639404
1.8772368431091309,-2.4606871604919434
1.8271604776382446,-2.4995648860931396
1.806936502456665,-2.5235822200775146
1.7717894315719604,-2.5780699253082275
1.7104308605194092,-2.6357924938201904
1.6609771251678467,-2.661532402038574
1.6214019060134888,-2.675837516784668
1.56184983253479,-2.6981184482574463
1.4962706565856934,-2.7359511852264404
1.436691164970398,-2.772961378097534
1.366317629814148,-2.8088393211364746
1.3205962181091309,-2.8312010765075684
1.2444792985916138,-2.864112615585327
1.1500182151794434,-2.8933026790618896
1.0637023448944092,-2.91792893409729
1.0096220970153809,-2.9297361373901367
0.9301055073738098,-2.947504997253418
0.8178252577781677,-2.969181537628174
0.7327056527137756,-2.9774136543273926
0.6683623790740967,-2.9859464168548584
0.5841674208641052,-2.993250846862793
0.47239071130752563,-3.0000576972961426
0.3960021734237671,-3.0030362606048584
0.3065948188304901,-2.998569965362549
0.23659056425094604,-2.996860980987549
0.13155516982078552,-2.989396572113037
0.03713073581457138,-2.9775099754333496
-0.05164336785674095,-2.9696333408355713
-0.1159820482134819,-2.963085651397705
-0.23596495389938354,-2.9509642124176025
-0.33843839168548584,-2.933903217315674
-0.42797696590423584,-2.9202160835266113
-0.5137542486190796,-2.905952215194702
-0.6025985479354858,-2.8893980979919434
-0.7407622933387756,-2.86961030960083
-0.8361266851425171,-2.8420164585113525
-0.9544585347175598,-2.8164777755737305
-1.0387694835662842,-2.7959272861480713
-1.1539381742477417,-2.751037359237671
-1.2130950689315796,-2.688964605331421
-1.2535048723220825,-2.6391799449920654
-1.302557349205017,-2.571267604827881
-1.3397551774978638,-2.5022504329681396
-1.392553687095642,-2.443154811859131
-1.443943738937378,-2.3816709518432617
-1.4865965843200684,-2.351382255554199
-1.5234144926071167,-2.290357828140259
-1.5559446811676025,-2.2095212936401367
-1.5854170322418213,-2.1478421688079834
-1.6121718883514404,-2.1027114391326904
-1.6446013450622559,-2.0401182174682617
-1.6784392595291138,-1.9464446306228638
